Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Huntington disease	134/306	8.64932783799309e-18	2.74183692464381e-15	0	0	2.82172816731524	110.863019228581	NDUFA13;NDUFA11;NDUFA10;PSMD8;PSMD9;PSMD6;PSMD7;CREB3L3;PSMD4;CREB3L4;KIF5C;PSMD2;KIF5B;PSMD3;PSMD1;EP300;AP2M1;MAP3K5;SDHC;SDHD;ATG14;ATG13;SDHB;UQCRC1;PPIF;ULK2;VDAC2;ULK1;VDAC1;UQCRC2;PSMD11;PSMD14;PSMD13;ATP5MC2;ITPR1;ATP5MC3;KLC1;UQCRH;ATP5MC1;KLC2;MAP2K7;NDUFV2;SEM1;SP1;UQCRQ;ATG2A;DNAL4;RCOR1;TUBA8;COX4I1;CLTB;CLTA;AP2A1;BBC3;CASP9;ACTR1B;RB1CC1;UQCRFS1;IFT57;COX8A;TBP;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;CREB3;PSMA4;CREB1;NDUFS8;PSMA1;NDUFS4;NDUFS3;NDUFS2;PPARG;NDUFS1;PIK3C3;PLCB2;SLC25A6;DCTN6;BECN1;DCTN5;DCTN2;NDUFB5;DCTN3;NDUFB2;NDUFB1;UQCR11;AMBRA1;COX5B;PSMB6;PSMB7;ATP5F1A;PSMB4;TUBA3D;ATP5F1B;PSMB5;PSMB2;PSMB3;POLR2C;PSMB1;POLR2D;AP2S1;POLR2E;POLR2G;POLR2H;POLR2J;POLR2K;POLR2J3;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;ADRM1;NDUFA1;ATP5F1C;COX6C;ATP5F1D;MTOR;SOD1;MAPK10;PSMC5;REST;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;ACTR10
Proteasome	34/46	8.52314127995856e-14	1.35091789287343e-11	0	0	10.1307421845143	304.868541025566	PSMD11;PSMD14;PSMD13;POMP;PSMB6;PSMD8;PSMB7;PSMD9;PSMB4;PSMD6;PSMB5;PSMD7;PSMB2;PSMD4;PSMB3;PSMD2;PSMB1;PSMD3;PSMD1;PSMF1;ADRM1;PSMA5;SEM1;PSMA6;PSMC5;PSMA4;PSMC6;PSMA1;PSMC3;PSMC4;PSMC1;PSME3;PSMC2;PSME2
Alzheimer disease	142/369	3.34821847486284e-13	3.53795085510507e-11	0	0	2.26186646171503	64.972516279608	APP;NDUFA13;NDUFA11;NDUFA10;ARAF;IRS2;PSMD8;PSMD9;FRAT1;PSMD6;FRAT2;PSMD7;PSMD4;KIF5C;AKT2;PSMD2;KIF5B;PSMD3;PSMD1;CAPN1;MAP3K5;TPTEP2-CSNK1E;SDHC;SDHD;ATG14;ATG13;SDHB;CSNK2B;UQCRC1;PPIF;ULK2;VDAC2;ULK1;VDAC1;UQCRC2;RAF1;PPID;PSMD11;PSMD14;PSMD13;ATP5MC2;ITPR1;ATP5MC3;LPL;CACNA1D;PSEN1;KLC1;UQCRH;ATP5MC1;NCSTN;APH1B;KLC2;DVL2;DVL3;MAP2K7;NDUFV2;FZD3;FZD6;EIF2S1;NFKB1;SEM1;CDK5;UQCRQ;ATG2A;CALM3;MCU;TUBA8;COX4I1;ATP2A2;IDE;IKBKB;CASP9;RB1CC1;UQCRFS1;HRAS;COX8A;MME;CHUK;NDUFC2;NDUFC1;TRAF2;AXIN2;WIPI2;PSMA5;PSMA6;PSMA4;NDUFS8;PSMA1;NDUFS4;NDUFS3;NDUFS2;NDUFS1;PIK3C3;MAPT;PLCB2;GAPDH;SLC25A6;BECN1;NDUFB5;NDUFB2;NDUFB1;UQCR11;AMBRA1;COX5B;LRP6;PSMB6;PSMB7;ATP5F1A;NRAS;PSMB4;TUBA3D;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK3;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;CSNK1A1;BAD;ADRM1;NDUFA1;ATP5F1C;COX6C;ATP5F1D;MTOR;MAPK10;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;CTNNB1;FAS;KRAS
Amyotrophic lateral sclerosis	140/364	5.15367790536214e-13	3.7660418816177e-11	0	0	2.25925381903643	63.923091673348	NDUFA13;NDUFA11;NUP188;NDUFA10;ACTB;ACTG1;GLE1;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;PSMD1;MAP3K5;SDHC;SDHD;ATG14;ATG13;SDHB;UQCRC1;ULK2;ULK1;VDAC1;UQCRC2;PFN1;SQSTM1;VCP;SEH1L;PSMD11;PSMD14;PSMD13;ATP5MC2;ATP5MC3;KLC1;GABARAP;UQCRH;ATP5MC1;ATXN2;KLC2;TPR;NDUFV2;EIF2S1;SETX;SEM1;UQCRQ;CHMP2B;ATG2A;DNAL4;RAB5A;MCU;TUBA8;COX4I1;WDR41;NXT2;CASP9;ACTR1B;RB1CC1;NUP62;ANXA7;UQCRFS1;RAC1;SPG11;COX8A;SEC13;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;PSMA4;NDUFS8;PSMA1;NUP50;CAT;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NUP54;PIK3C3;NUP58;DCTN6;BECN1;DCTN5;RAB1A;DCTN2;NDUFB5;DCTN3;NDUFB2;NDUFB1;UQCR11;AMBRA1;COX5B;TANK;HDAC6;PSMB6;PSMB7;ATP5F1A;PSMB4;TUBA3D;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;UBQLN1;HNRNPA1;RAE1;ATP5PF;NDUFA8;HNRNPA3;NDUFA7;ATP5PD;NDUFA6;ATP5PB;BAD;ADRM1;NDUFA1;ATP5F1C;COX6C;ATP5F1D;MTOR;SOD1;FIG4;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;VAPB;PSMC1;NDUFAB1;PSMC2;ACTR10
Pathways of neurodegeneration	172/475	5.94012915081656e-13	3.7660418816177e-11	0	0	2.05689884640844	57.90555989714	APP;NDUFA13;NDUFA11;NDUFA10;ARAF;PARK7;ZFYVE1;UBE2L3;PSMD8;PSMD9;PSMD6;FRAT1;PSMD7;FRAT2;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;PSMD1;CAPN1;MAP3K5;TPTEP2-CSNK1E;PRKCA;SDHC;SDHD;ATG14;ATG13;SDHB;CSNK2B;UQCRC1;PPIF;ULK2;VDAC2;ULK1;VDAC1;UQCRC2;RAF1;SQSTM1;PPID;VCP;PSMD11;PSMD14;PSMD13;ITPR1;ATP5MC2;ATP5MC3;HTRA2;CACNA1D;PSEN1;KLC1;UBE2J2;GABARAP;UQCRH;UBE2J1;ATP5MC1;ATXN3;ATXN2;ATXN1;KLC2;UBC;DVL2;DVL3;MAP2K7;NDUFV2;FZD3;FZD6;EIF2S1;NFKB1;SEM1;CDK5;UQCRQ;CHMP2B;ATG2A;CALM3;UBA1;RAB5A;DNAL4;MCU;TUBA8;RYR1;RYR2;COX4I1;WDR41;ATP2A2;CASP9;ACTR1B;RB1CC1;UQCRFS1;RAC1;IFT57;SPG11;HRAS;COX8A;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;AXIN2;PSMA5;PSMA6;PSMA4;NDUFS8;PSMA1;CAT;NDUFS4;NDUFS3;NDUFS2;PIK3C3;NDUFS1;MAPT;PLCB2;SLC25A6;DCTN6;BECN1;RAB1A;DCTN5;DCTN2;NDUFB5;DCTN3;NDUFB2;NDUFB1;UQCR11;AMBRA1;COX5B;TANK;LRP6;PSMB6;PSMB7;NRAS;PSMB4;TUBA3D;ATP5F1A;PSMB5;ATP5F1B;PSMB2;PSMB3;PSMB1;MFN2;MAPK3;NDUFA8;ATP5PF;NDUFA7;NDUFA6;ATP5PD;CSNK1A1;ATP5PB;BAD;ADRM1;NDUFA1;UBE2G1;ATP5F1C;COX6C;ATP5F1D;MTOR;SOD1;FIG4;MAPK10;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;VAPB;PSMC1;PSMC2;NDUFAB1;CTNNB1;FAS;KRAS;ACTR10
Parkinson disease	103/249	3.95154407256416e-12	2.0877324516714e-10	0	0	2.54100811959811	66.7190334710423	NDUFA13;NDUFA11;NDUFA10;PARK7;UBE2L3;TXN2;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;KIF5C;PSMD2;KIF5B;PSMD3;PSMD1;PRKACA;MAP3K5;SDHC;SDHD;SDHB;UQCRC1;PPIF;VDAC2;VDAC1;UQCRC2;PSMD11;PSMD14;PSMD13;ATP5MC2;ITPR1;ATP5MC3;HTRA2;UBE2J2;KLC1;UQCRH;UBE2J1;ATP5MC1;KLC2;UBC;NDUFV2;EIF2S1;SEM1;UQCRQ;CALM3;UBA1;MCU;NFE2L2;TUBA8;COX4I1;CASP9;UQCRFS1;COX8A;NDUFC2;NDUFC1;PSMA5;PSMA6;PSMA4;NDUFS8;PSMA1;NDUFS4;NDUFS3;NDUFS2;NDUFS1;MAPT;SLC25A6;NDUFB5;NDUFB2;NDUFB1;UQCR11;COX5B;GNAI2;PSMB6;PSMB7;ATP5F1A;PSMB4;TUBA3D;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MFN2;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;ADRM1;NDUFA1;UBE2G1;ATP5F1C;COX6C;ATP5F1D;MAPK10;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2
Thermogenesis	97/232	7.93033896512175e-12	3.59131064563371e-10	0	0	2.58619857642659	66.1040769983586	ATF2;NDUFA13;SMARCB1;NDUFA11;NDUFA10;ACTB;ACTG1;RPS6KA3;CREB3L3;CREB3L4;RPS6KA1;DPF3;PRKACA;MAP3K5;CPT1A;SMARCC1;SMARCC2;ACSL1;TSC2;ACSL4;SDHC;TSC1;SDHD;PRKAB1;SDHB;UQCRC1;UQCRC2;COX15;COX17;ATP5MC2;ATP5MC3;UQCRH;ATP5MC1;COX11;COX14;NDUFV2;ATP5MF;COX10;COA1;SMARCA2;NDUFAF6;NDUFAF7;UQCRQ;NDUFAF5;NDUFAF3;GRB2;NDUFAF1;COX20;FGFR1;COX4I1;PRKAG1;CPT2;MLST8;UQCRFS1;HRAS;COA6;COX8A;ACTL6A;NDUFC2;SIRT6;NDUFC1;CREB3;CREB1;NDUFS8;NDUFS4;NDUFS3;NDUFS2;PPARG;NDUFS1;SMARCD1;SMARCD2;NDUFB5;NDUFB2;NDUFB1;UQCR11;COX5B;ATP5F1A;NRAS;ATP5F1B;SLC25A20;SMARCE1;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA1;ATP5F1C;COX6C;ATP5F1D;MTOR;MAPK11;RPS6KB1;NDUFAB1;RPS6KB2;KRAS
Ubiquitin mediated proteolysis	67/140	1.07190384407687e-11	4.24741898215458e-10	0	0	3.29376091965665	83.197105956311	UBE2D2;UBE2D3;KEAP1;CBLB;UBE3A;UBE3B;UBE2Z;PRPF19;UBE2L3;HERC4;HERC1;UBE2Q1;FBXO4;ELOB;ELOC;BTRC;PIAS4;PIAS3;FBXW7;UBE2E3;UBE2E1;PIAS2;UBE2R2;BIRC2;ANAPC2;BIRC3;CUL7;MGRN1;CUL3;CUL1;RNF7;UBE2J2;CBL;ANAPC10;RHOBTB1;ANAPC11;UBE2J1;SOCS3;FZR1;SOCS1;UBC;VHL;UBE2F;UBE2H;UBE2I;MAP3K1;UBE2B;FANCL;SMURF1;SIAH1;UBE2G1;PML;UBE2W;UBOX5;MDM2;UBA3;UBE2N;UBA2;UBE2O;UBA1;STUB1;TRIP12;SAE1;UBE2K;TRIM32;UBE2M;CUL4B
Prion disease	108/273	3.21715074388154e-11	1.1225367439062e-09	0	0	2.35740187034799	56.9546875484163	ATF2;NDUFA13;NDUFA11;NCF4;NDUFA10;PSMD8;PSMD9;PSMD6;PSMD7;CREB3L3;PSMD4;CREB3L4;KIF5C;PSMD2;KIF5B;PSMD3;PSMD1;PRKACA;SDHC;SDHD;SDHB;CSNK2B;UQCRC1;PPIF;VDAC2;VDAC1;UQCRC2;NOTCH1;PSMD11;PSMD14;PSMD13;ATP5MC2;ITPR1;ATP5MC3;CACNA1D;KLC1;UQCRH;ATP5MC1;STIP1;KLC2;NDUFV2;CAV1;EIF2S1;SEM1;UQCRQ;MCU;TUBA8;RYR1;RYR2;COX4I1;CASP9;UQCRFS1;RAC1;COX8A;NDUFC2;NDUFC1;PSMA5;PSMA6;CREB3;PSMA4;CREB1;NDUFS8;PSMA1;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A6;ATF6B;NDUFB5;NDUFB2;NDUFB1;UQCR11;COX5B;PSMB6;PSMB7;ATP5F1A;PSMB4;TUBA3D;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK3;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;BAD;ADRM1;NDUFA1;ATP5F1C;COX6C;ATP5F1D;SOD1;MAPK10;MAPK11;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;HSPA1A
Spinocerebellar ataxia	67/143	3.54112537509842e-11	1.1225367439062e-09	0	0	3.163132965269	76.1176046116417	RYR1;KCNC3;ATP2A2;RORA;RBPJ;PSMD8;PSMD9;PSMD6;PSMD7;KAT5;PSMD4;AKT2;PSMD2;RB1CC1;PSMD3;PSMD1;MAP3K5;TBP;PRKCA;TRAF2;WIPI2;ATG14;ATG13;PSMA5;PSMA6;PSMA4;PSMA1;MYOD1;PPIF;ULK2;VDAC2;ULK1;VDAC1;PIK3C3;PLCB2;SLC25A6;BECN1;PSMD11;PSMD14;PSMD13;ITPR1;AMBRA1;PSMB6;ATXN3;PSMB7;ATXN2;PSMB4;ATXN1;PSMB5;PSMB2;PSMB3;PSMB1;ADRM1;PUM1;MTOR;SEM1;MAPK10;PSMC5;PSMC6;PSMC3;SP1;PSMC4;PSMC1;PSMC2;ATG2A;ATXN10;MCU
